Sample_Name    Read_num    Base_num    Coverage    N50
ZQLY4M531224	7735426 	51419521967 	20.57 	12364 
HMYL4F306224	5026897 	51361166443 	20.54 	18508 
CHLY1F179895	3696686 	51318353926 	20.53 	24735 
CHLY2M388977	11632999 	51273539021 	20.51 	6706 
ZQLY1F365815	2905806 	51251799432 	20.50 	25787 
CHLY1F282039	5218806 	51245219653 	20.50 	18088 
CHLY2F490407	9361786 	51202686004 	20.48 	9412 
HMYL4M100816	8671928 	51147484028 	20.46 	10168 
CHYL1M280305	6842551 	51137789806 	20.46 	12563 
ZQLY4F427651	9058394 	51123178829 	20.45 	10567 
ZQLY2M470917	11003892 	51115793060 	20.45 	7170 
HMYL1F355509	5517584 	51114028909 	20.45 	16487 
HMYL4M202652	4749552 	51052904238 	20.42 	22415 
ZQLY3M248162	8750125 	51038968698 	20.42 	10269 
ZQLY4F531325	8197892 	51029708697 	20.41 	10590 
HMYL2F458773	9692088 	50954189763 	20.38 	8783 
ZQLY3F843161	5185431 	50853501813 	20.34 	17683 
HMYL4F100713	7767141 	50634882167 	20.25 	12752 
ZQLY2F473671	7330315 	50606924236 	20.24 	11871 
HMYL1F356937	5436308 	50566836242 	20.23 	16537 
HMLY3M919794	5539397 	50556757104 	20.22 	17533 
CHLY1F281019	3513680 	50536990713 	20.21 	25552 
ZQLY4M427448	8415102 	50475965538 	20.19 	10669 
CHYL2F493467	8637561 	50378784806 	20.15 	9484 
ZQLY1M368569	7521255 	50354209345 	20.14 	11672 
HMYL3M816734	6637148 	50237478037 	20.10 	15560 
HMYL4M306428	9207734 	50182037906 	20.07 	11008 
CHLY1M177957	3929964 	50109978635 	20.04 	22384 
ZQLY1F366019	2583439 	50109394066 	20.04 	31944 
CHLY1M178365	4156404 	50108548045 	20.04 	21463 
CHLY1M177753	6403476 	50030714467 	20.01 	13873 
HMLY4F305918	4828055 	50018233928 	20.01 	18483 
HMYL4F306632	5839128 	50013486841 	20.01 	16093 
ZQLY2M473161	9280718 	50001926771 	20.00 	8796 
HMYL3M817448	6514641 	49949623508 	19.98 	14166 
CHLY2M492345	14475224 	49894417616 	19.96 	7673 
ZQLY4F634793	5130681 	49862638768 	19.95 	19408 
HMYL4F101529	7182021 	49860687742 	19.94 	13278 
ZQLY4F326427	7045754 	49834370775 	19.93 	12582 
ZQLY1M367141	4520093 	49762615207 	19.91 	23477 
HMYL4F409283	9010101 	49749712928 	19.90 	9207 
HMLY1M356835	7396460 	49694130354 	19.88 	11789 
HMYL3M714182	14381933 	49617086999 	19.85 	4983 
HMYL1F357753	7052835 	49612694320 	19.85 	12375 
HMYL2M462039	8494376 	49531783236 	19.81 	9999 
HMLY3M818060	4608951 	49412167554 	19.76 	19457 
HMYL2F459793	6972123 	49341077138 	19.74 	11736 
CHLY1M282141	4627013 	49298083069 	19.72 	18932 
HMYL4F611121	7855654 	49287399162 	19.72 	10624 
ZQLY3F843059	6379590 	49239430830 	19.70 	13458 
ZQLY3M145102	8050610 	49230536538 	19.69 	10710 
CHLY1M283365	5135493 	49150231071 	19.66 	16198 
ZQLY1F366223	3206169 	49053145440 	19.62 	25422 
HMYL4F203671	14328870 	49051042123 	19.62 	5166 
ZQLY1M366121	4801405 	49039122874 	19.62 	19255 
